accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps]
-48.43575,876.43215,1876.14603,41476.41514,54356.50649,-13888.49707
312.43608,1132.754139,1998.571212,35884.34701,286685.1648,-67735.07112
735.162912,407.900394,491.464809,157448.8034,286685.1648,-97185.10204
716.675751,-122.792274,-584.675586,15773.52823,282582.787,-3913.301774
931.638708,-120.416373,-1293.907527,-825.059232,-118029.3068,35053.5582
1107.067896,25.859592,26.899686,-145479.715,-286685.1648,87078.12644
951.951132,451.023507,1998.571212,-235193.4473,-286685.1648,44478.71401
-403.872579,1998.20412,1989.730413,74375.65202,-42278.55606,40943.56439
-54.227646,699.840504,894.491037,-146258.9376,30005.79999,-69912.31076
-923.766624,-69.23763,489.333636,-73418.81249,429.71835,-4715.442694
-901.323027,-60.447816,423.389637,-7780.766924,25954.98834,-2967.921404
-926.754345,-52.096473,407.043846,8462.586706,31953.85651,3357.532708
157.44168,92.537775,-1042.163991,-117284.4617,-185300.2821,-34818.64551
1271.402748,-224.782668,1998.571212,117135.4926,-286685.1648,-95122.45396
155.483856,-55.57365,1947.270105,-44106.29144,3449.205956,15355.26904
188.787258,-133.774443,1222.293996,27771.26457,39058.53323,-4692.524382
-816.47379,-67.035078,505.924155,343.77468,45217.82958,4583.6624
-951.155766,-4.027815,636.894423,-5970.220276,24362.16566,-1644.388886
-898.335306,44.958573,299.628648,-10296.05167,34337.36095,-7585.961272
566.066061,34.221132,-1074.86577,-6692.147104,-278251.226,14461.45487
1751.222583,-221.060763,1942.028847,38955.40082,-286685.1648,-2326.208668
381.490164,97.350759,1998.571212,-5179.538512,18260.16509,-2320.47909
451.512963,95.64786,1213.820289,29977.1521,52070.40486,-5695.200532
-663.732927,108.0882,-383.804883,22024.49783,-60057.4366,18867.50035
798.781995,-279.560952,-501.59043,-113302.405,-286685.1648,-43751.05761
1368.02952,-379.960614,1998.571212,-5792.603358,-286685.1648,-28080.66178
398.753685,165.793023,1984.478958,3283.048194,4211.23983,-11017.97849
-199.279971,-17.263521,-770.108031,18076.81859,-61329.40291,35523.3836
1104.997905,-246.318732,845.321103,-12461.83215,-286685.1648,-2876.248156
1042.469901,-149.875506,1998.571212,-76317.97896,-283711.5138,825.059232
415.405386,56.001924,1782.517176,29450.03092,-27536.35187,-14805.22955
-65.393361,-47.640384,-854.845101,16048.54798,-151163.4564,31323.60293
708.926031,42.511293,940.968963,70886.33902,-286685.1648,-42685.3561
749.010438,-81.739152,1998.571212,24402.2727,-237817.594,17761.6918
284.741028,77.405427,1726.821162,24728.85865,-3300.236928,-14558.8577
-249.612363,-192.142071,-751.080429,-55983.70664,-94245.82852,-5987.40901
932.128164,-134.376066,261.624429,-8600.096578,-286685.1648,-57049.40815
884.977236,-265.101606,1998.571212,83273.68665,-286685.1648,8267.781054
273.697677,129.80781,1534.495545,10593.98972,-16667.3424,6056.163946
350.317935,56.001924,1121.710788,-42014.99547,-31174.6339,-12055.03211
-446.761161,-60.141906,-269.312967,3414.828488,16495.45506,19789.96241
297.252747,43.612569,-736.376355,-78415.00451,-285722.5957,-20466.05262
1322.030853,-393.379866,1274.023377,-77400.8692,-286685.1648,-28200.98292
726.189552,236.97828,1998.571212,148556.4984,-280210.7417,12576.42371
409.368762,312.803172,1432.98441,-40949.29397,-28865.61396,2692.90166
-399.365505,-244.299726,-676.417995,30974.09867,69625.83186,1925.138208
-139.688703,-65.943999,-403.383123,-11132.57005,-199332.0186,27731.15752
811.038789,-178.24356,256.740066,-61134.59726,-286685.1648,-4864.411722
1083.461841,-78.629067,1998.571212,72255.70816,-286685.1648,30395.41129
458.100225,244.238544,1850.286438,4875.870878,-84797.7544,4950.355392
499.703985,187.696179,1301.596065,-15022.95352,-47990.94533,-22694.85846
-538.860465,-96.320862,27.083232,22775.07255,184223.1214,7368.237308
-299.38392,-139.749885,-811.405881,28951.55763,-56333.2109,12215.4603
353.060928,-184.586094,-662.509287,-86413.4954,-281213.4178,-16180.32827
1743.656409,-158.961033,1338.8661,11035.16723,-286685.1648,-16913.71426
663.916473,34.832952,1998.571212,43602.08858,-220726.2629,18884.68909
367.581456,29.030859,1585.368378,-19956.12017,-30607.40568,-8651.66278
-759.380787,-25.614864,182.750634,7076.02883,178178.4166,1157.374756
-673.858548,-39.645936,-529.285482,-29364.08725,52929.84156,11356.0236
-407.410938,5.547168,-770.352759,-20981.71464,-119410.1351,1890.76074
571.011606,73.255248,-513.735057,-71871.82643,-286685.1648,-19039.38769
1602.325989,42.337944,1362.594519,-88000.5885,-286685.1648,13888.49707
1307.938599,-229.656834,1998.571212,187162.3949,-249339.7754,-39006.96702
735.040548,264.367422,1783.914165,-3248.670726,28842.69565,10003.84319
-938.042424,-52.82046,27.511506,1065.701508,-4434.693372,4480.529996
-256.016079,-183.301272,-834.226767,51268.26394,-103178.2406,33065.39464
886.557771,-138.220335,286.698852,-94343.23135,-286685.1648,19068.03558
1465.196733,-396.795861,1998.571212,-168392.2974,-286685.1648,-43349.98715
833.798493,-144.08361,1998.571212,125483.4878,-231629.6498,-5712.389266
613.706445,161.704026,1573.774389,40977.94186,-9081.38113,4979.003282
-726.12837,17.508249,-535.393485,-25874.77425,-6210.862552,12169.62367
-230.268654,-44.224389,-546.732549,-12186.81241,-183678.8115,-11900.33351
14.092254,-105.834663,708.813864,-55026.86711,-286685.1648,5557.69066
930.965706,-192.815073,1352.713626,-11424.77853,-286685.1648,-19749.85537
925.724448,-282.915765,1912.926609,112368.4837,-240212.5577,-15572.993
586.929123,143.532972,1671.79815,31403.81702,-14238.00133,-11499.26305
-354.712842,631.275876,659.888658,15739.15077,33013.82844,70857.69113
-218.92959,899.671113,317.259261,114184.76,90928.40286,35637.97516
188.246817,1330.575939,-523.248858,95827.19205,-140947.6188,14444.26614
552.351096,1151.659377,33.731676,136988.4804,-286685.1648,-35053.5582
355.559193,740.465352,483.358194,22236.49222,-242515.848,-53434.04443
89.672418,907.053741,876.065058,28487.46182,-154245.9693,-23073.01061
-55.57365,719.541108,840.691665,630.25358,-43602.08858,-24883.55725
-572.724702,79.607979,898.641216,14077.57315,13229.5956,16266.27194
-607.180365,134.437248,886.129497,110775.6611,25748.72353,28751.0224
-454.745412,633.906702,394.970598,194782.7337,3506.501736,54986.76007
18.96642,1424.510703,-255.037167,286685.1648,-139194.3679,107504.072
283.282857,1091.762199,-249.245271,116155.7348,-201904.5991,18558.10314
327.62961,1023.014025,449.442972,16180.32827,-203548.988,-7872.440172
-59.050827,909.36846,785.607471,91936.80859,-140964.8075,-532.850754
-221.672583,781.885566,836.96976,-32154.39174,-19182.62714,9310.56425
-244.360908,793.958814,876.12624,-122412.434,34337.36095,15469.8606
-565.892712,83.625597,643.114593,7540.124648,10983.60103,6606.203434
-569.247525,581.565501,431.995905,210596.369,-21233.81607,39350.7417
-229.299939,1496.00187,141.94224,286685.1648,-117444.8898,74627.75345
426.989178,1274.757561,-552.830355,251110.215,-182000.0452,95368.82581
703.562409,1054.002708,-48.12984,110506.3709,-286685.1648,115078.5741
433.698804,1050.464349,716.798115,16054.27756,-181054.6648,70628.50801
123.28173,1053.880344,821.959776,-86482.25033,-41665.49122,30893.88458
-544.540194,-99.675675,742.23963,-10840.36158,17257.48894,10485.12774
-536.423382,203.43015,655.371387,120086.2253,-44828.21827,62985.25095
-268.578783,1391.574393,250.397532,286685.1648,-70279.00375,93248.88195
339.396948,1379.980404,-304.145919,286685.1648,-221854.9897,87834.43074
636.588513,1109.270448,-17.263521,94956.29619,-257068.9761,79675.51167
402.842682,1139.769675,781.39611,51004.70336,-178430.5181,52007.37951
-97.106031,1106.160363,883.57005,-17841.90589,-15217.75917,2870.518578
-342.935307,976.903191,40.441302,150017.5408,33168.52704,85897.83338
-78.261975,893.756853,-572.235246,81096.44701,-62074.24805,43418.74208
284.373936,1025.757018,-759.921228,62108.62552,-133418.9533,14627.61263
723.201831,781.212564,-321.766335,16346.48603,-284358.9561,91552.92686
492.627267,1169.534718,829.954224,4297.1835,-204362.5881,17160.08611
38.065401,1006.54587,731.930463,-23772.01912,-66056.30476,33225.82282
-39.951846,972.99774,842.027472,-55456.58546,3798.710214,9545.476948
-400.94604,228.749301,503.058798,279082.0148,-15968.33389,120389.8929
-198.372438,1478.432439,-278.153766,286685.1648,-45710.57328,87026.56024
256.984794,1017.466857,-923.766624,222777.4518,-146413.6362,65133.8427
717.287571,1025.8182,-474.26247,74358.46328,-251064.3784,103252.7251
530.998578,1302.024339,216.727038,74902.77319,-226902.748,84431.06141
25.4925,1141.65612,705.754764,16312.10857,-115874.9855,52620.44435
-160.674129,980.380368,753.395148,-75372.59859,-3466.39469,16518.37337
-955.122399,83.442051,303.840009,-67924.14719,2692.90166,-59324.05061
-608.036913,-871.557984,-62.833914,-239066.6421,6377.020314,-211782.3916
44.775027,-1956.427011,-590.528664,-280445.6544,-95936.05403,-210052.0591
781.518474,-1620.925317,-802.259172,-286467.4408,-286685.1648,-94148.4257
920.962449,-984.336804,293.408478,-57994.78852,-286685.1648,-137263.5001
361.361286,-1128.053322,1074.498678,-40021.10233,-211346.9437,-63185.78618
-178.600455,-888.637959,1022.341023,72828.66596,1495.419858,-14558.8577
-844.658298,90.274041,361.78956,-3964.867976,8084.434558,1495.419858
-1068.584418,121.44627,214.718229,-175594.377,16065.73671,-155093.9469
-249.551181,-904.555476,-294.377193,-282651.5419,-10943.49398,-248990.2711
422.849196,-1617.386958,-1036.678005,-228174.7143,-110099.5708,-209473.3717
1218.64347,-1998.571212,-458.344953,-115542.6699,-286685.1648,-121037.3353
1137.505941,-1065.89241,955.244763,48735.79047,-286685.1648,-71825.98981
57.949551,-778.102479,1439.8164,-42788.4885,-144551.5234,33689.91864
-410.704569,-731.012733,1071.816867,47160.15652,-22104.71192,21233.81607
-153.536229,-492.504903,1112.135805,195705.1957,67070.44007,-48982.16232
-1052.22843,148.651866,469.021212,-9499.640324,76650.29448,-6554.637232
-947.127951,91.620045,181.414827,-204591.7712,-27880.12655,-190978.2939
-87.041592,-1095.117012,-645.306948,-246698.4399,-86911.96868,-264190.8416
696.118599,-1559.437407,-863.441172,-196329.7197,-191127.2629,-195344.2323
1050.647895,-1652.403456,-371.853999,-136054.5592,-286685.1648,-105653.4183
660.072204,-1107.434988,1273.778649,83502.86977,-286685.1648,-49692.62999
-217.70595,-828.669402,1685.829222,7167.702078,-101946.3814,32595.56924
-309.020085,-579.373146,756.505233,56837.41376,18758.63837,14106.22104
-1079.495208,270.648774,437.543073,-53560.09514,41161.28835,-15275.05495
-773.768754,-182.444724,16.406973,-272229.4395,32463.78895,-216652.5329
10.798623,-1208.089575,-665.313462,-210831.2817,-109297.4299,-254301.59
680.812902,-1920.064509,-709.109577,-210682.3126,-220061.6318,-165389.9985
904.922568,-1532.354175,-245.33982,-142798.2725,-286685.1648,-114391.0248
376.055163,-988.119891,1166.424633,82391.33164,-286685.1648,-12267.0265
-374.780538,-703.195317,1386.445302,-41476.41514,-75286.65492,36170.82591
-419.851278,-681.05763,826.905321,69963.87696,25341.92349,-3082.512964
-1003.558149,187.329087,394.481142,-110116.7596,42719.73357,-30727.72681
-849.226554,-435.595446,-34.46586,-280113.3388,-17291.8664,-190645.9784
-282.426309,-1334.17548,-645.36813,-241392.8507,-31867.91284,-204047.4613
755.414154,-1593.536175,-759.625515,-163671.1251,-230157.1483,-161814.7419
667.148922,-1076.935761,795.121272,1506.879014,-286685.1648,-31323.60293
-174.766383,-881.622423,1376.625591,-86510.89822,-129087.3923,24396.54312
-596.514303,-622.373895,886.802499,13195.21813,-22144.81897,21182.24987
-292.307202,-414.548838,796.222548,251797.7644,25341.92349,-8496.964174
-880.031691,17.141157,880.582329,-2675.712926,51119.29492,-4812.84552
-942.865605,232.715934,527.766129,-34990.53285,166650.5057,-8628.744468
-726.923736,-17.630613,-65.882817,-95179.74974,96996.02596,-74175.11679
-196.475796,-943.110333,-417.903651,-273793.6143,-141262.7456,-271146.5493
617.856624,-1998.571212,-944.507322,-251482.6376,-132169.9053,-239874.5125
961.281387,-1552.911327,-547.772643,-123741.6961,-286685.1648,-94331.77219
711.250947,-1316.850777,1447.321392,34343.09053,-286685.1648,-25341.92349
-196.659342,-691.427979,1262.378403,-65775.55544,-44599.03515,29598.99995
-272.851326,-576.925866,885.221964,94125.50738,-1879.301584,-23686.07545
-831.840669,-164.701944,605.29392,81377.19633,70840.50239,10359.07702
-1015.753761,82.473336,501.355899,-45899.64936,10129.8939,-67557.4542
-843.557022,-371.609271,188.552727,-234122.0162,-27971.7998,-200145.6187
-13.113342,-1278.479466,-489.211272,-275099.9581,2406.42276,-169148.6017
541.980747,-1391.574393,-706.611312,-111056.4104,-158611.9078,-71058.22636
847.156563,-1552.544235,-1.651914,-130032.7727,-286685.1648,-78174.36223
764.805591,-1517.476752,1382.601033,-20494.70051,-286685.1648,-58613.58294
-211.363416,-426.020463,1579.505103,18369.02707,-88986.07592,56596.77148
-86.011695,-89.794782,1160.938647,-5127.97231,-48827.46372,-61764.85084
128.58417,-23.789601,1152.638289,42851.51386,-5448.828678,-83691.94585
79.302069,-29.092041,1004.475879,15166.19297,-9356.400874,-82528.84151
332.01432,-779.326119,963.178029,-31375.16913,-11390.40106,-26986.31238
1485.325611,-834.287949,1611.778608,100032.7023,161763.1757,149920.1379
1050.709077,573.020415,961.832025,-120997.2282,157712.364,286685.1648
-100.226313,1635.935301,642.258045,-37374.03729,108415.0749,133436.142
-245.095092,777.184749,647.5095,54356.50649,-61890.90156,-135556.0859
-219.113136,-311.701896,911.50983,27971.7998,-2160.050906,-16002.71135
-193.426893,-271.13823,995.135427,4675.335648,-34492.05956,-14444.26614
-116.633286,-1063.516509,1460.92419,-16443.88886,-22958.41905,67167.84289
1140.799572,-1669.238703,1110.728619,-163545.0744,10341.88829,286685.1648
524.594862,1254.016863,936.757602,-106312.3198,-18288.81298,284954.8323
324.213615,795.121272,1243.646514,-7603.150006,-8296.428944,-40147.15305
327.201336,553.013901,1007.341236,44948.53941,-263.560588,-241570.4676
-217.277676,-181.781919,965.431566,-29908.39716,62893.57771,10078.3277
-239.966001,-620.365086,975.863097,-1862.11285,-1380.828298,-27135.28141
545.937183,-1026.307656,1111.340439,-35391.60331,52528.7711,286685.1648
342.751761,1233.643257,752.242887,-58407.31813,38955.40082,286685.1648
88.081686,887.964957,929.201625,61913.81987,-77567.02696,-20930.14843
-207.825057,83.686779,990.873081,-36617.733,19537.86098,635.983158
-320.430528,345.37239,1096.157106,-18357.56791,23600.13178,-121736.3438
844.658298,184.46373,844.168842,75240.8183,141085.1287,-286685.1648
237.345372,-590.4063,923.521896,43252.58432,-12794.14767,-121421.217
311.82426,-469.082394,916.088283,6342.642846,-30876.69584,184704.406
-106.813575,3.905451,1019.353302,-46375.20433,37798.02607,395.340882
-254.792439,-24.095511,969.826473,-7895.358484,429.71835,-20529.07797
-539.411103,648.784125,1008.065223,-45544.41552,58395.85898,-190479.8206
753.578694,867.163077,913.885731,61466.91278,8267.781054,-286685.1648
195.445899,-444.436245,986.66172,30853.77753,-56413.42499,-139876.1877
188.970804,-258.330798,1013.806134,2916.355202,55886.30381,90040.31827
-57.766005,-12.868614,1134.579402,-58762.55197,37763.6486,8668.851514
-206.295507,-13.05216,985.254534,-4635.228602,-10651.2855,-1690.22551
-432.974817,584.675586,1085.603211,3082.512964,10261.6742,-114179.0304
840.263391,777.551841,854.845101,231394.7371,63987.9271,-286685.1648
230.880474,-597.23829,1202.899302,10141.35306,-7883.899328,-169784.5849
474.629562,-290.777652,1127.869776,-35592.13854,-29914.12674,86063.99114
-92.598957,-18.242433,1028.928285,6537.448498,-8943.871258,-11762.82363
-158.716305,102.296304,1056.011517,-5007.651172,-8227.674008,-3122.62001
-419.851278,957.926574,1107.985626,-88521.9801,16684.53114,-190531.3868
829.403586,-278.643222,946.220418,16827.77059,96915.81187,-286685.1648
67.340988,-580.097133,1141.594938,40066.93895,-34337.36095,-150418.6112
472.498389,-317.626353,1180.761615,-26539.4053,42685.3561,119421.5943
-80.270784,-76.915971,1127.38032,1443.853656,44845.40701,10473.66858
-519.771681,-106.874757,1649.538099,36531.78933,24946.58261,-31650.18887
366.17427,-122.97582,1998.571212,3432.017222,286685.1648,-24763.23612
568.819251,29.092041,-847.034199,-104284.0492,286685.1648,-48661.30595
-864.358902,-246.920355,-107.659926,37757.91902,-260804.661,21680.72315
16.284609,-58.194279,1223.701182,-26470.65036,58693.79703,-5397.262476
-488.354724,-95.403132,1352.652444,53078.81059,105911.2493,-33397.71016
223.803756,45.019755,1998.571212,-13647.8548,286685.1648,-77991.01574
290.359575,19.088784,-843.006384,-115353.5939,286484.6296,-31151.71559
-149.447232,78.690249,-995.869611,23267.81626,-57284.32084,10972.14187
-188.787258,2.865357,1026.246474,-33626.89328,38691.84023,5941.572386
-604.559736,-167.995575,1598.236992,47309.12555,-8370.913458,-23668.88672
-370.385631,17.691795,1998.571212,11556.55883,286685.1648,-22379.73167
419.372019,113.829111,47.762748,-51251.07521,286685.1648,-56270.18554
155.422674,-37.698309,-794.631816,3357.532708,172328.5175,-5380.073742
-481.461552,-304.023555,1619.773056,-10823.17284,62412.29315,-32480.97768
-643.909959,249.857091,1998.571212,5345.696274,224524.9731,13092.08573
605.171556,226.730295,1387.118304,-56367.58836,286685.1648,-32205.95794
808.356978,-137.792061,-921.268359,-11058.08554,286685.1648,-33712.83695
295.600833,-76.732425,-1070.960319,-15051.60141,-91352.39163,28006.17726
-778.775481,-52.096473,537.402294,8978.248726,46426.77053,-6594.744278
-865.511163,-52.280019,445.353975,2824.681954,9528.288214,1163.104334
-461.51622,19.822968,-291.389472,-27375.92368,-13991.62948,-11802.93068
1178.926155,54.778284,138.342699,-618.794424,-286685.1648,-161631.3954
1555.175061,-357.761745,1769.097924,153403.7214,-286685.1648,-21623.42737
1181.669148,-92.721321,1722.426255,-43218.20685,41625.38417,-1398.017032
910.959192,-101.929212,1204.67358,25857.58551,75618.97044,9809.037536
